"ID","mother","mother_social","father","sex","birth_clan","birth_date","birth_year","mother_rank_ord","mother_rank_std","mother_rank_std_0_1","lifespan","left_censored","right_censored","Fped","total_number_cubs","ancestors","n_ancestors","clansize_native","clansize_all","keep_mainclan_born","keep_non_adopted","keep_followed_atleast4yrs","keep_followed_atleast8yrs","keep_followed_atleast10yrs","keep_followed_atleast12yrs","keep_survived_to_24m","keep_left_uncensored","keep_right_uncensored","keep_sextets_and_septets"
"CroCro_4537","N-172","N-172",NA,"female","N",2013-07-04,2013,2,0.909090909090909,0.954545454545455,0.451745379876797,FALSE,FALSE,0,0,NA,3,23,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"CroCro_0963","N-172","N-172","CroCro_5055","female","N",2013-07-04,2013,2,0.909090909090909,0.954545454545455,3.53182751540041,FALSE,FALSE,0.05078125,1,NA,6,23,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CroCro_5338","CroCro_3989","CroCro_3989",NA,"male","N",2013-07-12,2013,18,-0.545454545454545,0.227272727272727,NA,FALSE,TRUE,0,0,NA,3,23,42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CroCro_0964","CroCro_4832","CroCro_4832","CroCro_0331","female","N",2013-10-17,2013,11,0.130434782608696,0.565217391304348,8.72553045859001,FALSE,FALSE,0.013671875,0,NA,6,24,44,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"N-230","CroCro_4832","CroCro_4832","CroCro_5469","female","N",2013-10-17,2013,11,0.130434782608696,0.565217391304348,10.1300479123888,FALSE,FALSE,0,2,NA,6,24,44,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_4300","N-087","N-087",NA,"female","N",2013-10-24,2013,5,0.652173913043478,0.826086956521739,0.145106091718001,FALSE,FALSE,0,0,NA,3,24,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0966","CroCro_0897","CroCro_0897","CroCro_5469","female","N",2014-03-16,2014,14,-0.0833333333333333,0.458333333333333,0.824093086926763,FALSE,FALSE,0,0,NA,6,25,40,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_0967","CroCro_0897","CroCro_0897","CroCro_5469","female","N",2014-03-16,2014,14,-0.0833333333333333,0.458333333333333,0.824093086926763,FALSE,FALSE,0,0,NA,6,25,40,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4392","CroCro_4482","CroCro_4482","CroCro_0335","female","N",2014-03-29,2014,7,0.5,0.75,NA,FALSE,TRUE,0.00390625,1,NA,6,25,41,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_5329","CroCro_4847","CroCro_4847",NA,"female","N",2014-05-02,2014,23,-0.76,0.12,0.668035592060233,FALSE,FALSE,0,0,NA,3,26,42,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4605","CroCro_0940","CroCro_0940","CroCro_0335","female","N",2014-06-04,2014,13,0.0769230769230769,0.538461538461538,9.52224503764545,FALSE,FALSE,0.017578125,4,NA,6,27,44,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_5424","CroCro_0940","CroCro_0940","CroCro_0335","male","N",2014-06-04,2014,13,0.0769230769230769,0.538461538461538,1.21834360027379,FALSE,FALSE,0.017578125,0,NA,6,27,44,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4143","N-172","N-172","CroCro_0335","male","N",2014-08-01,2014,2,0.925925925925926,0.962962962962963,NA,FALSE,TRUE,0.0166015625,0,NA,6,28,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4735","N-172","N-172","CroCro_0335","female","N",2014-08-01,2014,2,0.925925925925926,0.962962962962963,0.418891170431211,FALSE,FALSE,0.0166015625,0,NA,6,28,45,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5810","CroCro_5128","CroCro_5128","E-179","male","N",2014-08-16,2014,27,-0.925925925925926,0.0370370370370371,4.31485284052019,FALSE,FALSE,0.01953125,0,NA,6,28,46,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0968","CroCro_4481","CroCro_4481","CroCro_0335","female","N",2014-08-21,2014,18,-0.259259259259259,0.37037037037037,2.26146475017112,FALSE,FALSE,0.0078125,0,NA,6,28,47,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0969","CroCro_0928","CroCro_0928","CroCro_5469","female","N",2014-09-04,2014,28,-1,0,1.63175906913073,FALSE,FALSE,0,0,NA,6,28,49,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5490","CroCro_0928","CroCro_0928",NA,"male","N",2014-09-04,2014,28,-1,0,0.32580424366872,FALSE,FALSE,0,0,NA,3,28,49,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5148","CroCro_0913","CroCro_0913",NA,"female","N",2014-12-08,2014,14,0.103448275862069,0.551724137931034,7.59206023271732,FALSE,FALSE,0,2,NA,3,30,52,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_3921","CroCro_0913","CroCro_0913",NA,NA,"N",2014-12-08,2014,14,0.103448275862069,0.551724137931034,0.0191649555099247,FALSE,FALSE,0,0,NA,3,30,52,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4014","N-210","N-210",NA,NA,"N",2014-12-10,2014,4,0.793103448275862,0.896551724137931,0.0136892539356605,FALSE,FALSE,0,0,NA,3,30,53,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4205","CroCro_0955","CroCro_0955","CroCro_0335","male","N",2015-01-04,2015,12,0.214285714285714,0.607142857142857,5.18001368925394,FALSE,FALSE,0.0224609375,0,NA,6,29,47,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_4954",NA,NA,NA,"female","N",2015-04-17,2015,NA,NA,NA,0.342231348391513,FALSE,FALSE,0,0,NA,0,29,46,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4204","CroCro_3989","CroCro_3989","CroCro_3992","female","N",2015-05-07,2015,20,-0.357142857142857,0.321428571428571,3.78370978781656,FALSE,FALSE,0,0,NA,4,29,48,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_4176","CroCro_3989","CroCro_3989","E-179","female","N",2015-05-07,2015,20,-0.357142857142857,0.321428571428571,6.39288158795346,FALSE,FALSE,0,0,NA,6,29,48,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_5470","N-172","N-172","CroCro_0335","male","N",2015-07-22,2015,2,0.933333333333333,0.966666666666667,3.5482546201232,FALSE,FALSE,0.0166015625,0,NA,6,31,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_4453","N-172","N-172",NA,NA,"N",2015-07-22,2015,2,0.933333333333333,0.966666666666667,0.0876112251882272,FALSE,FALSE,0,0,NA,3,31,50,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4268","CroCro_0894","CroCro_0894","CroCro_0808","male","N",2015-08-05,2015,25,-0.714285714285714,0.142857142857143,NA,FALSE,TRUE,0,3,NA,6,29,49,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4213","CroCro_0894","CroCro_0894","CroCro_0808","female","N",2015-08-05,2015,25,-0.714285714285714,0.142857142857143,5.1006160164271,FALSE,FALSE,0,0,NA,6,29,49,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_4985",NA,NA,NA,NA,"N",2014-11-16,2014,NA,NA,NA,1.43189596167009,FALSE,FALSE,0,0,NA,0,30,50,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5569","CroCro_0926","CroCro_0926","CroCro_0335","male","N",2016-03-03,2016,18,-0.096774193548387,0.451612903225806,NA,FALSE,TRUE,0.00390625,6,NA,6,32,47,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4024","CroCro_0926","CroCro_0926","CroCro_0335","male","N",2016-03-03,2016,18,-0.096774193548387,0.451612903225806,2.00684462696783,FALSE,FALSE,0.00390625,0,NA,6,32,47,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_0970","N-210","N-210","CroCro_5055","male","N",2016-03-18,2016,4,0.806451612903226,0.903225806451613,0.824093086926763,FALSE,FALSE,0.025390625,0,NA,6,32,48,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_0971","CroCro_4847","CroCro_4847","CroCro_3992","male","N",2016-04-27,2016,27,-0.857142857142857,0.0714285714285714,NA,FALSE,TRUE,0,1,NA,4,29,47,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5180","CroCro_0940","CroCro_0940","E-179","male","N",2016-05-03,2016,16,-0.0714285714285714,0.464285714285714,0.700889801505818,FALSE,FALSE,0.009765625,0,NA,6,29,49,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5230","CroCro_0940","CroCro_0940","E-179","female","N",2016-05-03,2016,16,-0.0714285714285714,0.464285714285714,0.700889801505818,FALSE,FALSE,0.009765625,0,NA,6,29,49,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4590","CroCro_0963","CroCro_0963","CroCro_0335","female","N",2016-05-24,2016,3,0.866666666666667,0.933333333333333,0.643394934976044,FALSE,FALSE,0.01220703125,0,NA,6,31,50,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_0972","N-172","N-172","CroCro_0817","male","N",2016-06-09,2016,1,1,1,0.596851471594798,FALSE,FALSE,0.02734375,0,NA,6,31,51,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_0973","CroCro_0959","CroCro_0959","CroCro_3992","female","N",2016-06-13,2016,7,0.6,0.8,7.47433264887064,FALSE,FALSE,0,2,NA,4,31,53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_0974","CroCro_0959","CroCro_0959","CroCro_3992","female","N",2016-06-13,2016,7,0.6,0.8,0.588637919233402,FALSE,FALSE,0,0,NA,4,31,53,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_3872","CroCro_0913","CroCro_0913",NA,"male","N",2016-07-12,2016,13,0.2,0.6,1.84804928131417,FALSE,FALSE,0,0,NA,3,31,54,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4155","CroCro_4481","CroCro_4481","CroCro_0808","female","N",2016-07-14,2016,20,-0.266666666666667,0.366666666666667,1.64271047227926,FALSE,FALSE,0,0,NA,6,31,55,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4332","CroCro_4832","CroCro_4832",NA,NA,"N",2016-07-23,2016,9,0.483870967741935,0.741935483870968,0.479123887748118,FALSE,FALSE,0,0,NA,3,32,57,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0975","CroCro_4832","CroCro_4832","CroCro_0335","male","N",2016-07-23,2016,9,0.483870967741935,0.741935483870968,5.18001368925394,FALSE,FALSE,0.01953125,0,NA,6,32,57,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_4992","CroCro_0955","CroCro_0955","CroCro_0808",NA,"N",2016-08-02,2016,12,0.290322580645161,0.645161290322581,0.451745379876797,FALSE,FALSE,0.001953125,0,NA,6,32,59,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5144",NA,NA,NA,NA,"N",2016-08-15,2016,NA,NA,NA,0.27378507871321,FALSE,FALSE,0,0,NA,0,34,61,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5236",NA,NA,NA,NA,"N",2016-08-15,2016,NA,NA,NA,NA,FALSE,TRUE,0,0,NA,0,34,61,TRUE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5293","CroCro_0955","CroCro_0955","CroCro_0808","male","N",2016-08-02,2016,12,0.290322580645161,0.645161290322581,NA,FALSE,TRUE,0.001953125,2,NA,6,32,59,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_0976","CroCro_4847","CroCro_4847","CroCro_5469","male","N",2017-10-04,2017,31,-0.764705882352941,0.117647058823529,1.8507871321013,FALSE,FALSE,0.00390625,0,NA,6,35,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_0977","CroCro_4847","CroCro_4847","CroCro_5145","male","N",2017-10-04,2017,31,-0.764705882352941,0.117647058823529,0.618754277891855,FALSE,FALSE,0,0,NA,4,35,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0978","N-172","N-172","CroCro_0817","female","N",2017-12-08,2017,1,1,1,0.219028062970568,FALSE,FALSE,0.02734375,0,NA,6,34,47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5047","CroCro_0959","CroCro_0959","CroCro_3992","male","N",2017-12-02,2017,5,0.757575757575758,0.878787878787879,0.933607118412047,FALSE,FALSE,0,0,NA,4,34,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_0979","CroCro_3989","CroCro_3989","CroCro_5469","female","N",2017-03-18,2017,18,-0.259259259259259,0.37037037037037,7.01711156741958,FALSE,FALSE,0,0,NA,6,28,46,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"N-281","N-230","N-230","E-179","female","N",2016-09-24,2016,11,0.393939393939394,0.696969696969697,1.55783709787817,FALSE,FALSE,0.009765625,0,NA,6,34,62,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_4663","CroCro_4832","CroCro_4832","CroCro_5055","male","N",2018-04-05,2018,1,1,1,NA,FALSE,TRUE,0.03125,0,NA,6,31,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4814","CroCro_0955","CroCro_0955","CroCro_5145","female","N",2018-04-22,2018,5,0.724137931034483,0.862068965517241,5.92197125256673,FALSE,FALSE,0,2,NA,4,30,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_5578","N-172","N-172",NA,"male","N",2018-07-13,2018,8,0.5,0.75,0.402464065708419,FALSE,FALSE,0,0,NA,3,29,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5417","CroCro_4481","CroCro_4481",NA,"female","N",2018-08-24,2018,18,-0.214285714285714,0.392857142857143,0.213552361396304,FALSE,FALSE,0,0,NA,3,29,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4915","CroCro_4481","CroCro_4481","CroCro_4862","female","N",2018-08-24,2018,18,-0.214285714285714,0.392857142857143,NA,FALSE,TRUE,0.0625,0,NA,6,29,42,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_5714","CroCro_4832","CroCro_4832",NA,"female","N",2019-02-22,2019,1,1,1,NA,FALSE,TRUE,0,1,NA,3,25,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_4838","CroCro_4832","CroCro_4832","E-179","female","N",2019-02-22,2019,1,1,1,4.81587953456537,FALSE,FALSE,0.01953125,2,NA,6,25,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"CroCro_5065","N-230","N-230",NA,NA,"N",2019-06-24,2019,5,0.68,0.84,1.22381930184805,FALSE,FALSE,0,0,NA,3,26,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4071",NA,NA,NA,"female","N",2019-09-24,2019,NA,NA,NA,4.71457905544148,FALSE,FALSE,0,0,NA,0,24,34,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_5686",NA,NA,NA,"male","N",2019-09-24,2019,NA,NA,NA,NA,FALSE,TRUE,0,0,NA,0,24,34,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5384","CroCro_4948","CroCro_4948",NA,"female","N",2019-12-15,2019,18,-0.478260869565217,0.260869565217391,0.747433264887064,FALSE,FALSE,0,0,NA,3,24,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4125","CroCro_4605","CroCro_4605","CroCro_4699","male","N",2019-12-28,2019,12,0.0434782608695652,0.521739130434783,0.709103353867214,FALSE,FALSE,0.0009765625,0,NA,6,24,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"CroCro_5098","CroCro_4392","CroCro_4392","CroCro_0863","male","N",2020-09-11,2020,11,0.130434782608696,0.565217391304348,NA,FALSE,TRUE,0.0576171875,0,NA,6,24,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4908","CroCro_4605","CroCro_4605","E-179","male","N",2019-12-28,2019,12,0.0434782608695652,0.521739130434783,NA,FALSE,TRUE,0.0673828125,0,NA,6,24,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4472","CroCro_4832","CroCro_4832","CroCro_0857","male","N",2021-04-05,2021,1,1,1,NA,FALSE,TRUE,0.1328125,0,NA,6,26,32,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4109",NA,NA,NA,NA,"N",2021-06-15,2021,NA,NA,NA,1.06228610540726,FALSE,FALSE,0,0,NA,0,25,32,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4872","CroCro_5148","CroCro_5148","CroCro_3992","male","N",2021-07-14,2021,12,0.0833333333333334,0.541666666666667,0.993839835728953,FALSE,FALSE,0,0,NA,3,25,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5133","CroCro_5148","CroCro_5148","CroCro_3992","male","N",2021-07-14,2021,12,0.0833333333333334,0.541666666666667,NA,FALSE,TRUE,0,0,NA,3,25,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5018",NA,NA,NA,"male","N",2021-07-20,2021,NA,NA,NA,NA,FALSE,TRUE,0,0,NA,0,25,35,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_3893","CroCro_0973","CroCro_0973",NA,"female","N",2021-07-25,2021,11,0.166666666666667,0.583333333333333,1.48665297741273,FALSE,FALSE,0,0,NA,3,25,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_3936",NA,NA,NA,NA,"N",2021-07-28,2021,NA,NA,NA,NA,FALSE,TRUE,0,0,NA,0,25,37,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_4884","CroCro_4847","CroCro_4847",NA,"female","N",2021-08-01,2021,19,-0.5,0.25,NA,FALSE,TRUE,0,0,NA,3,25,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_5245","CroCro_5128","CroCro_5128",NA,NA,"N",2021-10-17,2021,18,-0.619047619047619,0.19047619047619,2.12731006160164,FALSE,FALSE,0,0,NA,3,22,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_4432","CroCro_4838","CroCro_4838","CroCro_0857","male","N",2021-12-02,2021,3,0.80952380952381,0.904761904761905,NA,FALSE,TRUE,0.0712890625,0,NA,6,22,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4999",NA,NA,NA,"female","N",2020-03-26,2020,NA,NA,NA,3.61122518822724,FALSE,FALSE,0,0,NA,0,24,35,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"CroCro_3880","CroCro_0973","CroCro_0973","CroCro_0857",NA,"N",2022-06-08,2022,10,0.142857142857143,0.571428571428571,NA,FALSE,TRUE,0.025390625,0,NA,6,22,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_3963","CroCro_4814","CroCro_4814","E-179",NA,"N",2022-06-18,2022,7,0.454545454545455,0.727272727272727,NA,FALSE,TRUE,0.0048828125,0,NA,6,23,39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4387",NA,NA,NA,NA,"N",2022-06-18,2022,NA,NA,NA,0.588637919233402,FALSE,FALSE,0,0,NA,0,23,39,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4883",NA,NA,NA,"male","N",2022-08-12,2022,NA,NA,NA,1.34702258726899,FALSE,FALSE,0,0,NA,0,24,33,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5716",NA,NA,NA,NA,"N",2022-10-08,2022,NA,NA,NA,1.31690622861054,FALSE,FALSE,0,0,NA,0,24,34,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4049",NA,NA,NA,NA,"N",2022-10-16,2022,NA,NA,NA,1.02669404517454,FALSE,FALSE,0,0,NA,0,24,35,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_3926",NA,NA,NA,"female","N",2022-11-04,2022,NA,NA,NA,1.1170431211499,FALSE,FALSE,0,0,NA,0,25,36,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5700","CroCro_4838","CroCro_4838",NA,"female","N",2023-01-20,2023,4,0.739130434782609,0.869565217391304,NA,FALSE,TRUE,0,0,NA,3,24,34,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"CroCro_4056","CroCro_0926","CroCro_4814","CroCro_0857","male","N",2023-03-29,2023,NA,NA,NA,NA,FALSE,TRUE,0.03515625,0,NA,6,23,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4560","CroCro_4814","CroCro_4814",NA,"female","N",2023-03-29,2023,7,0.454545454545455,0.727272727272727,0.988364134154689,FALSE,FALSE,0,0,NA,3,23,35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5301","CroCro_4605","CroCro_4605",NA,"female","N",2023-06-08,2023,13,-0.0434782608695652,0.478260869565217,0.514715947980835,FALSE,FALSE,0,0,NA,3,24,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_5346","CroCro_4605","CroCro_4605",NA,"male","N",2023-06-08,2023,13,-0.0434782608695652,0.478260869565217,0.514715947980835,FALSE,FALSE,0,0,NA,3,24,37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"CroCro_4536","CroCro_5714","CroCro_5714","CroCro_0857","male","N",2023-08-10,2023,3,0.833333333333333,0.916666666666667,NA,FALSE,TRUE,0.06640625,0,NA,5,25,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"CroCro_4077","CroCro_4832","CroCro_4832",NA,NA,"N",2023-09-02,2023,1,1,1,0.279260780287474,FALSE,FALSE,0,0,NA,3,26,39,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE
"CroCro_4864",NA,NA,NA,"female","R",1998-11-25,1998,NA,NA,NA,5.89185489390828,FALSE,FALSE,0,0,NA,0,0,4,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_0981",NA,NA,NA,"female","R",1999-11-25,1999,NA,NA,NA,2.00958247775496,FALSE,FALSE,0,0,NA,0,2,4,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CroCro_5169",NA,NA,NA,"female","R",1992-12-12,1992,NA,NA,NA,4.5968514715948,TRUE,FALSE,0,0,NA,0,0,1,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"CroCro_4312",NA,NA,NA,"female","R",1994-08-27,1994,NA,NA,NA,2.8911704312115,TRUE,FALSE,0,0,NA,0,1,3,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"CroCro_4791",NA,NA,NA,"male","X",1993-08-29,1993,NA,NA,NA,10.1711156741958,TRUE,FALSE,0,0,NA,0,11,37,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"CroCro_0982",NA,NA,NA,"male","R",1995-10-17,1995,NA,NA,NA,4.38603696098563,TRUE,FALSE,0,0,NA,0,2,4,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"CroCro_4257",NA,NA,NA,"female","S",1989-04-14,1989,NA,NA,NA,9.43189596167009,TRUE,FALSE,0,1,NA,0,2,3,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
